Price,Close,High,Low,Open,Volume
2021-05-03,241.67471313476562,244.0640221231167,240.96463366662786,243.15242867019677,19626600
2021-05-04,237.769287109375,241.05099410582295,235.82138212667073,240.82069451117363,32756100
2021-05-05,236.50265502929688,239.41011943668963,235.87894714797247,238.98791087136092,21901300
2021-05-06,239.63079833984375,239.7555457646202,234.79462473056245,236.4834442394811,26491100
2021-05-07,242.25042724609375,244.0160134266029,241.01258714133363,241.95295146590863,27032900
2021-05-10,237.18394470214844,241.54994399092692,237.126373466444,240.72472211515404,29299900
2021-05-11,236.27232360839844,236.62737056777837,232.7603470846724,234.66027073084751,33641600
2021-05-12,229.33474731445312,234.49718271340848,228.44236390313688,232.37654952810314,36684400
2021-05-13,233.20176696777344,235.66784215247608,231.6568754357032,232.0215127667873,29624300
2021-05-14,238.1147003173828,239.10304549849073,235.5622830009087,235.6486398477899,23901100
2021-05-17,235.2648162841797,236.6177988375516,233.67195847192968,236.57942289581203,24970200
2021-05-18,233.249755859375,236.44509117389674,233.07702751284302,236.31075341180204,20168000
2021-05-19,233.82679748535156,233.93259335141164,229.47958385849037,230.16243607762956,25739800
2021-05-20,237.058349609375,238.47216034186488,234.53850325579242,234.6346866469853,21800700
2021-05-21,235.7984619140625,238.83767555656837,235.38490555585892,238.10673157029987,21863100
2021-05-24,241.1940155029297,241.55949482361876,238.04900607225056,238.31830198996036,21411500
2021-05-25,242.09808349609375,243.0887108966254,241.23249158269627,242.14617519695508,17704300
2021-05-26,241.8768768310547,243.27144808873797,241.16515782189026,241.81915798529013,17771600
2021-05-27,239.78021240234375,241.86726317029425,239.72250822888856,241.56911515709095,24426200
2021-05-28,240.1360321044922,242.44430145913847,240.02062377319373,241.40558245087644,18270200
2021-06-01,237.94320678710938,241.68451217113508,237.5200379764385,241.62680800038572,23213300
2021-06-02,237.8470458984375,239.7417445032834,236.4428474366505,238.64532119633685,19406700
2021-06-03,236.31781005859375,236.9237185044888,233.7113925974972,235.84653488909666,25307700
2021-06-04,241.20361328125,242.0307405997001,238.04899157263242,238.2894353899083,25281100
2021-06-07,244.1082000732422,244.3774959981243,240.2610986600382,240.42459870903608,23079200
2021-06-08,242.91561889648438,246.22412860795987,242.85790004526086,245.4066136508643,22455000
2021-06-09,243.89659118652344,245.76243758892673,243.53112655730328,244.10818292342645,17937600
2021-06-10,247.40704345703125,247.61863517541653,243.97351361873402,244.56980954753342,24563600
2021-06-11,248.03225708007812,248.6092988045353,246.8011564650918,248.12841113345158,18999700
2021-06-14,249.955810546875,250.01351471996307,246.98389887756707,248.04185763593912,19150500
2021-06-15,248.48423767089844,250.05193601301735,247.8302375499688,249.8403442855341,18038900
2021-06-16,247.5417022705078,250.6193652575854,244.69484126039774,249.4844775814327,27220000
2021-06-17,250.92715454101562,251.74466936618765,246.22408887442882,246.2817930408126,27565500
2021-06-18,249.5133514404297,252.2736417712476,248.85935130058786,249.70571823499586,37202200
2021-06-21,252.59104919433594,253.44701394017824,248.06109579519787,249.8884629766057,26696100
2021-06-22,255.36102294921875,255.63031891575838,252.36988587520372,252.67766108012302,24694100
2021-06-23,255.13015747070312,256.63052479177776,254.32226963251347,255.82263695358807,19518700
2021-06-24,256.495849609375,257.61151244689773,255.32248260362277,255.9861098893135,21446900
2021-06-25,254.8896484375,257.03441766201166,254.6396068486284,256.05341754170934,25611100
2021-06-28,258.4483337402344,258.6214462995146,255.7457467220235,256.0150427090354,19590000
2021-06-29,261.02587890625,261.26632279421653,257.73662295546177,258.59258793407116,19937800
2021-06-30,260.5448913574219,260.98729972356773,259.29459535920773,260.34292678716713,21656500
2021-07-01,261.21820068359375,261.4490173838746,259.29464991177207,259.3042477069135,16725300
2021-07-02,267.03692626953125,267.3735535200733,262.0837889720143,262.3915641354273,26458000
2021-07-06,267.0465393066406,268.69116688821424,263.8149589636492,267.4023914794495,31565600
2021-07-07,269.229736328125,269.9606949040537,266.55600233060557,268.71999662413555,23260000
2021-07-08,266.81573486328125,268.0756582442465,264.36319007014714,266.31559288844903,24618600
2021-07-09,267.31591796875,267.42169919835993,264.79607054242547,265.18077491992204,23916700
2021-07-12,266.719482421875,269.07581384728866,266.00774887676647,268.48914511457275,18931700
2021-07-13,270.2395935058594,272.03810834879346,266.7868242229715,266.91183033818885,26120100
2021-07-14,271.711181640625,272.8172174966731,269.82608069615287,271.5572940522361,23113700
2021-07-15,270.2877502441406,271.7111884591669,269.1336079777888,271.22067359330885,22604200
2021-07-16,270.0184631347656,273.24041682866897,268.7777645604806,271.28801379910107,26186800
2021-07-19,266.42138671875,269.65293765611636,263.9592442852176,268.2679788683728,32935600
2021-07-20,268.64306640625,270.2299896780536,265.70003652732663,267.4023681314722,26259700
2021-07-21,270.6435241699219,270.758932492961,266.6906423505896,268.23908626977857,24364300
2021-07-22,275.2024230957031,275.4717190297968,272.5863928711976,272.9903220968104,23384100
2021-07-23,278.5974426269531,278.9051883924715,275.5486022461029,276.38534199654606,22768100
2021-07-26,278.0011291503906,278.6166794096968,275.68327658614254,277.9530521274675,23176100
2021-07-27,275.58709716796875,278.51087288872895,272.1343274321578,278.3666124668251,33604100
2021-07-28,275.27935791015625,279.0591282119056,272.9807006010522,277.9434652186941,33566900
2021-07-29,275.5486755371094,277.58763486236643,275.1447169202856,275.2986045195014,18168300
2021-07-30,274.0194396972656,275.7025466900229,273.0576642728328,274.26951069995624,20944800
2021-08-02,273.9328918457031,275.8083363703218,272.8941579188168,275.41400491206474,16267400
2021-08-03,276.1449279785156,276.2507385273349,273.1441936458983,274.50992752859145,17879000
2021-08-04,275.55816650390625,276.59687059646416,273.7692497292783,275.2792435337297,16191300
2021-08-05,278.45318603515625,278.558996585167,275.1639308070006,275.91411439860224,13900200
2021-08-06,278.3955078125,278.4339870480046,276.6258445430264,277.4818387644274,16589300
2021-08-09,277.3086853027344,280.40560323278316,276.808572666281,278.67441927108996,16117600
2021-08-10,275.49090576171875,278.1934918740184,274.29831384057627,277.7606812698353,18616600
2021-08-11,275.9814453125,277.62607292416914,274.9330843638876,276.23148694196493,13955900
2021-08-12,278.7320861816406,278.88597374560374,275.3947248502605,275.6736478943844,14561300
2021-08-13,281.6558532714844,281.70393028766443,278.24153394231547,278.4146757728687,18249000
2021-08-16,283.3390197753906,283.55061152329273,278.93407230117066,281.98291302988906,22507600
2021-08-17,281.8771057128906,282.2137329544662,279.9535550193779,281.21350772659866,20075300
2021-08-18,280.1522216796875,284.0934094395426,279.7089369385495,281.41455687924235,21813000
2021-08-19,285.9724426269531,286.6469859033091,278.1382656084222,278.1864346679161,29850500
2021-08-20,293.28643798828125,294.71260164728625,287.2156630241045,288.81527067471336,40817600
2021-08-23,293.5657958984375,294.2885083597371,290.8676811391506,292.21673851879405,22830200
2021-08-24,291.609619140625,294.5293759454758,291.0121816186196,293.9222928481988,18175800
2021-08-25,291.0218200683594,293.5079376265004,289.48967340701506,293.2284806156416,20006100
2021-08-26,288.2080383300781,291.42651371995913,288.0731473198594,290.0389036898351,17666100
2021-08-27,288.81512451171875,289.92327755138285,286.0302588466658,288.1116739143192,22605700
2021-08-30,292.54437255859375,293.15145574767917,290.106423632768,290.1642382786574,16348100
2021-08-31,290.8965759277344,293.4212466452703,290.5303969246272,293.34417025857385,26285300
2021-09-01,290.8484191894531,294.0861866329376,290.5207930363041,291.8505888037755,18983800
2021-09-02,290.19305419921875,292.32263807137963,289.2583451754172,291.2048689980842,16285600
2021-09-03,290.1835021972656,291.59037412727884,289.33551492747904,290.03893618886394,14747900
2021-09-07,289.2584228515625,290.13531748316177,287.3504808113143,290.05824109463697,17180400
2021-09-08,289.28729248046875,289.67273318736136,286.6469927606512,288.8729444557402,15046800
2021-09-09,286.4350280761719,291.1471272624396,286.1941239314484,289.8751463205612,19927000
2021-09-10,284.9510192871094,289.007865815786,284.6330387898814,287.5624411048134,19633400
2021-09-13,286.1844177246094,287.67804074980387,283.38029054523867,286.72404054188644,23652900
2021-09-14,288.8826599121094,290.42445251988386,287.25414532984894,288.6610174835909,21853400
2021-09-15,293.7296447753906,294.2114531175559,290.83879472239886,292.2264051004147,28356300
2021-09-16,294.1150817871094,294.20180375871473,289.81735966426726,292.70820968009997,19550800
2021-09-17,288.95965576171875,293.42120456252405,288.63202970257026,293.1032240780458,41372500
2021-09-20,283.5923156738281,287.8515134151559,278.98623011838976,285.5484559338163,38278700
2021-09-21,284.0741882324219,286.7145179579363,283.3707668698969,284.93182120134657,22364100
2021-09-22,287.7166442871094,289.29698969688434,283.7947469001605,285.9339770236081,26626300
2021-09-23,288.6609802246094,289.9522229123692,286.70483974436394,287.9768206871402,18604600
2021-09-24,288.4586181640625,288.8922279642704,286.1266531897196,287.3793723405542,14999000
2021-09-27,283.4670715332031,285.6833776639269,282.28181268174734,285.36539716620223,23571700
2021-09-28,273.20452880859375,280.20039373530875,272.4625547192188,279.2560390156346,43186200
2021-09-29,273.6671447753906,276.3363524670483,272.713173645824,274.7271290344914,26353700
2021-09-30,271.66278076171875,277.35772848518707,271.3736781629652,275.31486617919455,32343600
2021-10-01,278.5815124511719,279.4294996045535,271.05567057576917,271.8554592638854,30086300
2021-10-04,272.8094177246094,277.2806118186714,270.05348900845405,276.94334020608034,31350700
2021-10-05,278.2539367675781,279.83425268811834,273.7152814419423,273.7152814419423,24993000
2021-10-06,282.44561767578125,282.94671707548684,275.1221558151547,275.38232168306524,28002600
2021-10-07,284.12237548828125,285.84725752796135,283.2262190604028,284.44035604398937,20430500
2021-10-08,284.12237548828125,285.84725752796135,283.0720368673409,285.4425255952682,17685700
2021-10-11,283.52490234375,287.1288187573514,282.0987392920623,282.26256704142725,19298600
2021-10-12,282.2240295410156,284.69088564097564,281.7133139283031,284.5945181012245,17974100
2021-10-13,285.52923583984375,286.4639451294158,282.81182993730505,284.1801784650092,23416300
2021-10-14,291.7348937988281,292.2359637895139,286.9938877052562,288.32368317323034,27262900
2021-10-15,293.1418151855469,293.37310318030734,289.5860673662888,291.3398567409262,25384800
2021-10-18,296.10968017578125,296.9961907609561,291.67703902819403,292.5250261320918,22729300
2021-10-19,297.0155029296875,298.04655016071644,296.0422409246639,297.1311321961775,17682100
2021-10-20,296.2253723144531,298.4320624863461,294.9726531333277,297.95987037171125,16537100
2021-10-21,299.4535217285156,299.7040420623986,295.2135849120758,295.99414145888375,16918100
2021-10-22,297.91168212890625,299.7714549252828,296.6011483907177,299.10655718444485,17449300
2021-10-25,296.91912841796875,298.14291066917554,295.3098760778801,298.1043577788396,17554500
2021-10-26,298.8271179199219,301.0338080808827,297.37207690825886,299.6847507755604,28107300
2021-10-27,311.4119873046875,314.2353768644904,304.50284339356364,304.50284339356364,52588700
2021-10-28,312.5490417480469,313.0501117800628,309.667808194034,312.5297505959251,26297900
2021-10-29,319.5544128417969,319.920591718198,312.11529429181934,312.33693661365,34766000
2021-11-01,317.3863830566406,319.429245467658,314.4955333639382,319.30397060914856,27073200
2021-11-02,321.0096435546875,321.318007963707,317.9935185073219,318.29223733879434,26487100
2021-11-03,321.8479309082031,322.71517993039924,318.61980955207633,321.75156337079386,21500100
2021-11-04,324.19915771484375,324.29552525226745,317.52130201351525,320.778330690629,23992200
2021-11-05,323.8330078125,326.46369184358485,322.25269180428967,326.1938803589028,22570100
2021-11-08,324.7292175292969,325.3652081491197,322.2720064407892,325.02793638610365,20897000
2021-11-09,323.72698974609375,326.39619698658385,322.3586413143152,324.8447590588509,21307400
2021-11-10,318.7642822265625,322.4549493777463,317.91632452625186,322.3971347483441,25500900
2021-11-11,320.33502197265625,321.62626453740313,318.4848947841872,319.197961574822,16849800
2021-11-12,324.4689025878906,324.9603563428251,321.6455137049767,321.7707885371943,23831000
2021-11-15,323.8426513671875,325.58679513357146,321.87686518692334,325.2591690047351,16723000
2021-11-16,327.157470703125,328.27526945186895,323.30300442769504,323.4668027763442,20886800
2021-11-17,327.3794860839844,330.34320817217764,326.2982657750648,327.2057248474174,19053400
2021-11-18,329.455078125,330.5942484179435,325.4487587667228,326.4720587629754,22463500
2021-11-19,331.23138427734375,333.15250973725915,330.3529147568212,330.7776841426584,21963400
2021-11-22,328.06494140625,337.564302737887,327.7946362926537,332.68911800842596,31031100
2021-11-23,325.9893798828125,327.69812064888646,322.0120206003462,325.38118601428096,30427600
2021-11-24,326.21142578125,326.4527706824411,322.34990736219254,324.6378523117165,21661300
2021-11-26,318.26629638671875,326.23067700890783,316.7603067714065,322.77463147147154,24217200
2021-11-29,324.9756774902344,327.29258219620067,323.15109625287187,323.34418392046973,28563500
2021-11-30,319.144775390625,326.08585570049416,317.60016244351027,323.7110306026671,42885600
2021-12-01,318.6524658203125,327.5339693788618,317.9863810414146,323.5276501773053,33337600
2021-12-02,318.0828857421875,321.94440378728416,316.4513920112506,318.864840789436,30766000
2021-12-03,311.82720947265625,321.1817382170732,307.01960945389317,320.4962976310111,41779300
2021-12-06,314.8971862792969,316.1135740499522,308.1781522521098,312.7347453190639,30032600
2021-12-07,323.3248291015625,324.174338088324,318.67169407860104,320.1583863622476,31021900
2021-12-08,323.3731689453125,323.8848188965732,319.34752350913357,323.70139443658877,24761000
2021-12-09,321.56793212890625,324.84055346464856,320.62184956942644,322.832576975175,22214200
2021-12-10,330.6811218261719,331.12518817346324,323.19943025665486,323.38285472943636,38095700
2021-12-13,327.6498107910156,331.88784112335867,327.3408822668036,328.8854954268182,28899400
2021-12-14,316.9726867675781,323.0545950116288,312.88912106633165,321.68374322246143,44438700
2021-12-15,323.0641784667969,323.585491540492,313.2655844150515,317.23327921657545,35381100
2021-12-16,313.65179443359375,325.10121065165634,311.83687625533753,324.0875444975225,35034800
2021-12-17,312.58990478515625,313.6711546916639,306.2666801473062,309.77101283249925,47750300
2021-12-20,308.83453369140625,311.62446489459614,306.5755493846343,308.9696714904224,28326500
2021-12-21,315.9590759277344,316.38384527957237,308.7283631846601,312.09755779178596,24740600
2021-12-22,321.6643981933594,322.06017778513547,314.47231054235743,316.9340160008676,24831500
2021-12-23,323.10284423828125,324.74400105600773,321.2107088019103,321.23000578456225,19617800
2021-12-27,330.5942687988281,330.62322900952455,323.8172848853802,323.84624509607664,19947000
2021-12-28,329.4356994628906,331.9070682140661,328.5379037481907,331.26991431494497,15661500
2021-12-29,330.111572265625,332.38019079981586,327.92014167698994,329.4840519448849,15042000
2021-12-30,327.57257080078125,331.25066424671456,327.0898810628788,330.0729001077908,15994500
2021-12-31,324.6764221191406,327.6111544209489,324.2226926014007,326.7906054612649,18000800
2022-01-03,323.1607971191406,326.29828058631676,318.3628596847403,323.7400307283668,28865100
2022-01-04,317.61956787109375,323.59527025765954,314.82960654307294,323.2380550401067,32674300
2022-01-05,305.4267272949219,314.78125567055275,305.0405814422899,314.5785047925629,40054300
2022-01-06,303.0133361816406,307.6664726573991,300.7060649286775,302.30859850808565,39646100
2022-01-07,303.167724609375,305.5425494460259,299.35446457752903,303.2739021914228,32720000
2022-01-10,303.38983154296875,303.824264140596,294.14150808241357,298.77531830555176,44289500
2022-01-11,304.0752868652344,305.6488309169334,299.16150807736625,302.5306735629834,29386800
2022-01-12,307.2512512207031,312.21331483505577,306.1024475266732,308.60280577441176,34372200
2022-01-13,294.2476806640625,309.77100062212895,293.47538879376066,309.3751914637592,45366000
2022-01-14,299.4607238769531,300.0592544355826,293.2340145006697,293.7167042364733,39846400
2022-01-18,292.1720886230469,299.0745458921932,291.2935897762765,293.54294042354564,42333200
2022-01-19,292.82855224609375,303.04228390568943,292.2203879053098,295.6860967924291,45933900
2022-01-20,291.158447265625,300.86049892883005,290.71438096885566,298.36983291707537,35380700
2022-01-21,285.78125,293.58150224513423,285.37577770702404,292.2106800557735,57984400
2022-01-24,286.1095275878906,286.8238990150419,266.4930083993814,282.08391143196826,85731500
2022-01-25,278.50225830078125,284.77722360368267,275.2972214903032,281.4273563327692,72848600
2022-01-26,286.437744140625,297.8195767322565,282.8851546395586,297.32722375809846,90428900
2022-01-27,289.4593811035156,296.6611038089516,287.6155027527548,292.18175832051594,53481300
2022-01-28,297.587890625,297.80027529096344,284.2560022424525,289.8358945088993,49743700
2022-01-31,300.21368408203125,301.5652092942881,295.76326991115974,298.2539651589988,46444500
2022-02-01,298.0705261230469,299.87578072467323,294.5661945029304,299.663396097362,40950400
2022-02-02,302.60784912109375,304.21038262271304,298.1864239841783,298.91045860750387,36636000
2022-02-03,290.8205261230469,300.45502254049995,289.57517852557834,298.7752424556932,43730000
2022-02-04,295.3482360839844,298.10920758842764,289.584918714947,289.8166003905514,35096500
2022-02-07,290.5309753417969,297.1824248464775,289.5173091795903,295.57025756283554,28533300
2022-02-08,294.0160217285156,294.9814013715594,289.5656357153874,290.8206174669248,32421200
2022-02-09,300.4357604980469,301.1308349501558,296.74803301981893,299.14215544071413,31284700
2022-02-10,291.9114685058594,298.41811714419794,290.289637957717,293.5140020692782,45386200
2022-02-11,284.8255920410156,293.7553529211515,284.03397373558494,292.69342951887205,39175600
2022-02-14,284.78692626953125,286.4860034605709,281.263297311286,283.599498987924,36359500
2022-02-15,290.0675964355469,290.3861587262389,286.7370251821731,289.62353008877903,27058300
2022-02-16,289.72900390625,291.0543038082839,284.09887060149885,288.635864710569,29982100
2022-02-17,281.2451171875,287.1170646088115,280.53892237568306,286.6914169855192,32461600
2022-02-18,278.5364990234375,284.2730302677064,276.9693549958802,283.48945825392775,34264000
2022-02-22,278.33331298828125,282.02869492098785,275.21836232867406,275.70205013593005,41736100
2022-02-23,271.1263122558594,282.183436310848,270.9618749583115,280.713006702901,37811200
2022-02-24,284.97918701171875,285.53059821327315,262.6618238516017,263.61954581271243,56989700
2022-02-25,287.6104736328125,287.92004094921725,282.1351235020053,285.51128484773926,32546700
2022-02-28,289.0422058105469,289.3807932241622,283.4410920061188,284.7083518645938,34627500
2022-03-01,285.3275146484375,290.183730717444,282.6188445943482,286.7301918975132,31217800
2022-03-02,290.396484375,291.63472396488993,284.1182261639909,285.7240436842559,31873000
2022-03-03,286.2657775878906,293.2405468384808,284.45676056249704,293.00838616012356,27314500
2022-03-04,280.40350341796875,286.0143001348497,277.80128997128503,284.68900016266156,32356500
2022-03-07,269.81072998046875,280.2390376841762,269.4431225318955,279.1168784545169,43157200
2022-03-08,266.85064697265625,274.6960513232768,261.19149207334,268.737012257782,48159500
2022-03-09,279.087890625,280.1520098038728,271.6197490086795,274.19297192414876,35204500
2022-03-10,276.2727966308594,277.2498554429739,271.42623538275626,273.7866342304661,30628000
2022-03-11,270.932861328125,280.06488834104937,270.31372684225215,278.5654386141769,27209300
2022-03-14,267.42132568359375,276.08900319722903,266.8215575071672,271.19408479495587,30660700
2022-03-15,277.7818908691406,278.4300454950149,269.63660504784883,271.2037487581612,34245100
2022-03-16,284.78570556640625,284.95982608211176,273.96077067732267,279.67793426336954,37826300
2022-03-17,285.5886535644531,285.96591473369335,279.92949985014275,283.7216255602985,30816600
2022-03-18,290.6286315917969,291.1800427447232,283.17985751382827,285.7337136336589,43390600
2022-03-21,289.40008544921875,290.3481241566419,285.27905598306444,289.1389046674614,28351200
2022-03-22,294.14019775390625,295.0495331029309,289.0227729955793,290.0191685986224,27599700
2022-03-23,289.71929931640625,293.33730401444876,288.0070551895243,290.7060412894904,25715400
2022-03-24,294.17901611328125,294.27575960735254,288.58758461080794,289.3808399314351,24484500
2022-03-25,293.7726745605469,295.5333055940386,289.5259101687359,295.2721247571007,22566500
2022-03-28,300.5635986328125,300.66031257135194,294.4013915103594,294.4013915103594,29578200
2022-03-29,305.1199645996094,305.51659216822173,298.967439967182,303.66890108993795,30393400
2022-03-30,303.6205139160156,305.6423550476428,301.41489856711223,303.52379996649006,28163600
2022-03-31,298.2515563964844,304.8587480003614,297.8452751937795,303.6591822316137,33422100
2022-04-01,299.325439453125,300.01226801972274,295.57201654501256,299.27705294890603,27110500
2022-04-04,304.6942443847656,304.82966159533413,299.60584010885947,299.9734475006185,24289600
2022-04-05,300.73773193359375,304.59755113932056,299.7606731283504,303.04974427141804,23156700
2022-04-06,289.72900390625,296.98432119939486,287.03001760705087,295.23337365440614,40110400
2022-04-07,291.5380554199219,293.7436711787752,286.68183927701693,286.981723428995,31411200
2022-04-08,287.2815246582031,291.2961273756615,286.6140331520905,290.6383190722913,24361900
2022-04-11,275.9535827636719,283.06377005501855,275.70205565183903,282.27054447193905,34569300
2022-04-12,272.8580017089844,281.25481613450495,271.33921469606946,279.80375250936805,30966700
2022-04-13,278.236572265625,279.16524459856345,272.122751236361,273.5061208154424,21907200
2022-04-14,270.70068359375,278.9040387773758,270.2073421446939,278.69121497830656,28221600
2022-04-18,271.3681945800781,273.2449056189471,269.25932284261444,269.81073402373755,20778000
