Price,Close,High,Low,Open,Volume
2021-02-24,196.5862274169922,197.2700248796782,194.63737595461575,196.48364736350882,2690500
2021-02-25,194.47496032714844,197.02214097063253,193.94500036316185,196.58621815232416,2769200
2021-02-26,192.25257873535156,196.85973368145613,191.1413883516644,196.85973368145613,3453500
2021-03-01,194.0646514892578,194.82538715911886,192.5175383999695,193.0731400733011,2178100
2021-03-02,192.91073608398438,194.79120498414358,192.56028144532496,194.03046930460923,2407500
2021-03-03,191.4149169921875,192.91074668355304,189.16689448238904,191.05591943137173,2610600
2021-03-04,189.6797332763672,194.77409392200073,188.26082900584979,194.73136636992595,3577000
2021-03-05,194.65444946289062,195.01344702089912,189.2865588558307,190.14131867278417,3021300
2021-03-08,194.7228240966797,198.4752190226977,193.7740402157567,194.95361289003912,3101000
2021-03-09,195.73143005371094,199.26157877560016,195.5519247764497,196.59473266267696,3057300
2021-03-10,196.56057739257812,199.57787856667767,195.75710106087342,197.8427171450601,2309800
2021-03-11,197.5948486328125,199.9796361073324,195.55197295097352,197.15892577007074,2244000
2021-03-12,196.9024658203125,197.2443645194016,195.47501853558646,196.79989881910564,1752600
2021-03-15,201.6891326904297,201.86008204576098,196.42380907358773,196.59475842891902,2911000
2021-03-16,205.41586303710938,206.86895195871756,202.25324162569362,203.53538121110057,3386300
2021-03-17,208.79217529296875,210.18542486660536,204.4756357917185,205.40732082249986,3255500
2021-03-18,208.92039489746094,211.24534266527036,205.56973794799438,205.56973794799438,3063100
2021-03-19,210.21963500976562,211.46757705968497,206.5356222234503,210.04868565201502,12589900
2021-03-22,213.4249725341797,213.49335488200532,207.15958175292306,207.15958175292306,2059800
2021-03-23,209.45033264160156,213.68994692738457,209.3306667930262,213.68140402484323,2604700
2021-03-24,209.81788635253906,211.45902358155078,208.40753791837878,209.41614820848628,2237500
2021-03-25,210.48460388183594,211.58723830149845,209.39905526775604,211.1598583951394,2707600
2021-03-26,216.13458251953125,216.49358010192802,209.87773397392874,210.24528750234012,2638900
2021-03-29,217.9295654296875,219.33137098694942,214.92935016951506,214.99773251896679,2488100
2021-03-30,213.47630310058594,217.11757588756547,212.68992549111346,216.4081235453822,1979000
2021-03-31,212.67279052734375,213.64721620868684,211.43339138637404,213.03178808967016,3571900
2021-04-01,212.9805145263672,213.68996678119282,210.621381988439,213.45917796514098,2176900
2021-04-05,215.41659545898438,215.93799952406712,212.88650039499234,212.88650039499234,2230500
2021-04-06,212.92068481445312,215.8610477559595,212.18559081842645,215.1772503069489,2040100
2021-04-07,212.08297729492188,213.87797792177886,211.2111317722526,212.12571788938956,1583500
2021-04-08,211.0231170654297,213.2454848617047,210.25382537077272,212.92068498594315,1633600
2021-04-09,212.7924346923828,212.9206564789588,210.10848963013484,211.73254096190692,1368600
2021-04-12,212.78392028808594,213.68996364713374,211.80093862974894,212.4249227142708,1722000
2021-04-13,213.64720153808594,213.9891132710614,211.20258807835722,212.96339111473404,1766000
2021-04-14,213.3651580810547,214.97211083668682,212.8352111265806,213.67287216101403,1753800
2021-04-15,218.0748748779297,219.67327155177568,214.11733277711988,214.63019388105104,2366300
2021-04-16,218.57066345214844,221.228967307663,217.68170583730688,219.1946345377383,2768700
2021-04-19,218.79287719726562,218.9125300105118,215.9465253661367,216.12603067120614,2345100
2021-04-20,221.5024871826172,222.5452691914039,217.82700405814066,217.82700405814066,1579300
2021-04-21,221.19476318359375,223.0923311818822,220.3143615407285,222.5880259772508,2173600
2021-04-22,218.0065155029297,220.93834874745363,216.818399761457,220.13487235316543,3370700
2021-04-23,219.69895935058594,220.64775650450196,216.82696526033413,217.9466987612551,2426900
2021-04-26,218.40823364257812,219.45958457302532,217.46799262016202,219.37410337367848,1782700
2021-04-27,218.0748748779297,219.27153339696952,216.90384506722677,218.12615837980286,2184900
2021-04-28,202.33021545410156,208.53576744219018,199.80866339245864,206.44160836002285,7550800
2021-04-29,200.6206817626953,201.7233161844512,197.47515886376897,200.928395817562,4053400
2021-04-30,204.8346710205078,205.7065298091958,200.18477487097402,200.24461432708276,3420900
2021-05-03,209.74098205566406,211.14278772731944,205.61249029913373,205.71505731038147,3587700
2021-05-04,211.43341064453125,211.62145886705892,207.59553397534503,211.3564853832975,3555900
2021-05-05,213.13438415527344,213.6728740179314,210.19400804179787,210.51880793158819,2765100
2021-05-06,214.80116271972656,214.95501323930208,211.09150793159566,213.07454409197405,2790800
2021-05-07,217.2884521484375,218.5876774005541,215.21137945709563,215.21137945709563,2512700
2021-05-10,215.92942810058594,221.22039363359548,215.4507646736914,218.8185205533996,4079900
2021-05-11,215.65589904785156,218.78432303010854,215.0746556046664,216.39099299380376,2307100
2021-05-12,214.39944458007812,216.86970036867683,213.41646279020952,214.89520692718884,2431900
2021-05-13,215.45932006835938,217.18592556201295,213.51045562547287,213.83526853972063,3275300
2021-05-14,216.38034057617188,219.14340458605685,216.18235404346757,217.68009839028133,2286800
2021-05-17,217.24111938476562,219.20367377666503,215.7433749765027,217.16364010890388,1922200
2021-05-18,215.93272399902344,217.86085318157487,215.46791406148,216.98286426143116,1729400
2021-05-19,214.01321411132812,214.4091608910075,212.39496257444972,213.8066246169482,2652500
2021-05-20,216.853759765625,218.97125954913554,213.3934741419393,213.47954325340473,2227400
2021-05-21,216.0618438720703,218.68719464534516,215.82944546007178,218.3859330665043,2177900
2021-05-24,213.25572204589844,218.1879294170236,213.10078978338905,215.67448312886563,2552000
2021-05-25,208.30628967285156,213.25571597706187,208.11691926785912,212.31748005597512,3210600
2021-05-26,205.33665466308594,208.71947394026813,205.1472842413586,208.16858175005376,3812100
2021-05-27,202.54776000976562,206.11996292142197,201.91940166985736,205.64653685670774,3701100
2021-05-28,204.8115692138672,207.33361843448813,203.25357797050683,203.32244113092614,3239300
2021-06-01,201.0586395263672,208.54733520487096,200.50774730283902,208.4784720351416,3799600
2021-06-02,202.41867065429688,203.7356476664803,201.32548910746294,202.19486205463988,2266800
2021-06-03,202.91790771484375,203.64095130269945,200.86927108161254,201.13610765801357,2010600
2021-06-04,203.8733367919922,205.96500114675308,202.92648473779687,203.77865158657266,1875700
2021-06-07,204.16600036621094,207.07540662717915,202.45306365697311,203.93358883190203,2153800
2021-06-08,203.84756469726562,205.82732525773315,202.49614944643884,205.66377685063352,1638000
2021-06-09,206.17161560058594,207.71238798340707,203.77006016060002,204.79437847029027,3047700
2021-06-10,210.57876586914062,211.17269925256332,205.9133941871711,206.21466893172993,2655900
2021-06-11,208.96910095214844,211.31899897392705,208.2890854128664,210.7853258678872,2002300
2021-06-14,207.60911560058594,208.92609263207368,205.97364474206574,208.78836628169788,2083200
2021-06-15,206.45567321777344,208.28910423959647,205.76705464606636,208.0825278620991,2508800
2021-06-16,206.22325134277344,210.4668405861386,204.86323334361924,207.33363871919667,3185600
2021-06-17,207.23898315429688,208.67646749678775,205.1559213034492,206.18884268995848,2142800
2021-06-18,205.44857788085938,207.44557059101663,203.54628353065212,206.22327876365122,5560400
2021-06-21,206.79136657714844,207.36808083702357,204.56196254250986,206.27489938074658,2149000
2021-06-22,206.50735473632812,207.23039845721567,205.11289826397734,206.33520334578,1780400
2021-06-23,205.4744110107422,206.3696060252495,203.9422283381282,206.28352377214154,1654300
2021-06-24,207.40245056152344,209.19285306161507,205.9735697488105,206.93764071612316,1943000
2021-06-25,208.89163208007812,209.7265799300356,206.679460276951,207.99643716723318,4309900
2021-06-28,209.02932739257812,211.3275810979418,208.8743951387422,210.05364551839693,1680700
2021-06-29,208.70230102539062,209.9762369541711,208.35798514307973,209.3564815003194,1337200
2021-06-30,209.81265258789062,210.26025659101703,208.357949428459,208.92606068616112,2325100
2021-07-01,212.5240936279297,212.69625812393878,209.64052220007508,209.80407059069955,2091600
2021-07-02,214.07347106933594,215.10639232038153,211.96458744547067,212.89422051170362,1943600
2021-07-06,209.72659301757812,213.57423574397512,209.31342711927513,212.8339730617659,2792300
2021-07-07,209.3564453125,210.2688592578718,207.73819378112773,210.08810494342188,2381700
2021-07-08,210.2688751220703,212.35193675349493,208.6936645914904,210.2344501043464,1994300
2021-07-09,211.06077575683594,211.6891341029663,208.05669722739592,209.2445507518976,1609900
2021-07-12,210.34634399414062,213.3848608021178,209.63190337475496,210.44964531726717,2149400
2021-07-13,210.74227905273438,212.39495555019985,209.1498496135295,211.22430805604031,1618200
2021-07-14,210.63038635253906,211.17267557822652,207.86732240156377,210.2172204890327,2185200
2021-07-15,212.29168701171875,213.10081282824737,208.4268253891899,210.31191359273927,2106700
2021-07-16,213.43650817871094,214.78791007918062,212.21420337400002,213.53979636276293,3141400
2021-07-19,212.3777313232422,215.14941115930952,210.75949301344932,213.2987613234525,2529900
2021-07-20,212.5154571533203,215.5281514782238,211.49975508539063,212.8425538830017,3035200
2021-07-21,210.75950622558594,212.57573116202875,208.90024016912864,212.53269004201428,1901900
2021-07-22,210.66485595703125,211.9387918880646,209.27901572226048,210.01066234663764,1379800
2021-07-23,213.2299041748047,213.95294768260777,210.77670489595914,211.98179054326963,1747300
2021-07-26,210.95748901367188,213.80663528584986,210.72507746268542,213.22992102802195,1518500
2021-07-27,210.61318969726562,211.41371259822535,209.4941992450816,210.131160616145,2166400
2021-07-28,210.2430419921875,213.21269543440738,209.61468366097313,210.5012755815775,1649100
2021-07-29,208.70230102539062,211.02637741018043,208.4871085243118,210.42384103402128,1498900
2021-07-30,207.91036987304688,209.25318204032442,207.12707919335233,208.84000300378952,2284100
2021-08-02,206.40403747558594,208.71951093265758,205.18174562236203,208.40963319984672,1849400
2021-08-03,210.09669494628906,210.3635314835448,206.07690154519037,207.23893289784957,2320400
2021-08-04,196.52236938476562,206.08552328586512,195.48084518420472,205.1817122841602,6952800
2021-08-05,201.4115753173828,201.454603309571,196.3072024309038,196.90113582734764,3294100
2021-08-06,198.10621643066406,200.77460876768785,196.91836272491156,199.56953598379158,2363800
2021-08-09,196.16085815429688,199.18215586995734,195.58414387927772,198.42468726546554,2250300
2021-08-10,196.22108459472656,196.4276609357262,192.76078640563313,196.4276609357262,2860200
2021-08-11,196.36741638183594,197.977051686045,195.81652424164696,197.23678914132498,2104900
2021-08-12,196.38462829589844,197.52945372746538,194.37043007839196,196.42766941356587,1798600
2021-08-13,197.70162963867188,199.60393694787103,196.90972288551453,197.21099761233063,1797300
2021-08-16,200.4340057373047,200.62482525586964,197.7016348839349,197.99655341848887,2434500
2021-08-17,200.54676818847656,200.6161631230741,199.08951426911918,199.2109520957323,2666500
2021-08-18,196.7648162841797,200.6595223335547,196.5566447309301,199.9569168698783,2988100
2021-08-19,194.6396484375,197.510795827696,193.69416733503434,195.7672928853367,2669000
2021-08-20,193.89370727539062,196.2444130033127,192.57522982238052,194.6396863722044,2811600
2021-08-23,195.7239227294922,197.28527558877278,194.10185757787474,194.45748840037302,1932600
2021-08-24,194.63096618652344,195.7585973241925,193.91967812912245,195.61982070934602,1790400
2021-08-25,192.21087646484375,195.02131152907992,191.8552324170517,194.57025110836142,2173200
2021-08-26,192.10679626464844,192.61856899077532,190.97048239500987,192.61856899077532,2844500
2021-08-27,193.24310302734375,195.48103983666726,191.02251825907123,192.7573517637503,2660900
2021-08-30,194.4141082763672,195.43765362432094,192.65325344264932,192.80938209475272,1881800
2021-08-31,195.62850952148438,195.73259530187858,193.72886461491044,195.11673678690627,2904700
2021-09-01,193.73753356933594,196.14026840192076,192.46242990665263,195.64584774424117,2699000
2021-09-02,196.00148010253906,196.06219238795256,193.8069037110939,193.9890670387909,1817800
2021-09-03,196.35711669921875,197.06840475562603,194.4748240240075,195.82799197590288,1664100
2021-09-07,191.9940185546875,195.11672412110593,190.4153269663581,193.43393352340985,3281800
2021-09-08,191.58631896972656,192.8180490740698,190.9184176520385,191.9853364685245,2140400
2021-09-09,186.99771118164062,191.39550737744648,186.85025191720126,191.26540015462635,3273600
2021-09-10,185.41033935546875,188.22077452740388,185.23685864415347,187.79573553431104,2217800
2021-09-13,187.986572265625,190.00765502275613,186.555339822324,188.281490804675,2553400
2021-09-14,187.39671325683594,189.02746102065046,186.59869141634124,188.74989453669687,1999300
2021-09-15,189.20960998535156,190.76228006266413,187.24057036016032,188.02992273781905,2555600
2021-09-16,188.5417022705078,189.6606640362515,185.62718150805497,189.11420049285528,2695600
2021-09-17,190.29388427734375,190.72759263736268,187.24924311914438,188.42893038782503,5659900
2021-09-20,186.5900421142578,190.70160281381524,185.8700845289667,189.42649896508323,3293000
2021-09-21,186.80685424804688,189.18358068447753,185.93943757959119,187.11045537629755,2112100
2021-09-22,185.31491088867188,187.84776616867148,185.15878222939313,187.84776616867148,2542800
2021-09-23,186.5380096435547,186.9803875039792,184.15261313464921,184.3347632742286,2181500
2021-09-24,185.28887939453125,186.954317848475,184.93323537560502,186.27773389017688,1908600
2021-09-27,184.85519409179688,186.45123782130193,184.49955002854077,184.97663191391726,1943000
2021-09-28,184.12655639648438,186.28641562335784,183.58874901361872,184.15257784000846,2919000
2021-09-29,186.40785217285156,188.05595192065277,183.7622417038509,184.3260572906837,1900800
2021-09-30,184.45616149902344,187.9431804437255,184.3434063249333,187.1798494893733,2491900
2021-10-01,185.5578155517578,186.15633531077356,182.85147914827562,185.27156639589242,2629400
2021-10-04,183.4066162109375,187.049764241012,182.82544852452565,185.71394814975253,2856300
2021-10-05,183.7709197998047,185.6185217792479,183.09433576930738,183.20710418630017,2481900
2021-10-06,182.1401824951172,183.96176313478682,181.26409626053672,183.30253110798938,2928200
2021-10-07,181.39418029785156,184.28267956448562,180.8824076094942,180.8824076094942,3331700
2021-10-08,181.24671936035156,182.31363821031414,180.11907498738748,182.27027796328866,2349800
2021-10-11,179.29502868652344,182.06209006865413,179.19961232039034,181.34213262160065,1982200
2021-10-12,175.122802734375,180.041055118576,173.89107228722472,179.92828668271437,3544000
2021-10-13,176.6147003173828,177.72499254337598,175.3049059727716,175.92944700435868,3303300
2021-10-14,179.36444091796875,179.98898205915287,177.37806231318157,177.37806231318157,3015100
2021-10-15,180.2838897705078,181.30744839325985,178.88734830745278,180.84771858576926,3684600
2021-10-18,176.19834899902344,179.55524721145693,175.60849879227212,179.00010108284096,2812500
2021-10-19,179.36444091796875,179.46852669625622,176.1550014753852,177.37806231318157,2480500
2021-10-20,181.8625946044922,183.5367025385496,178.904700381608,179.90222432580782,2308600
2021-10-21,181.2814178466797,182.3830275074138,180.13642146880167,182.28761114259063,1921100
2021-10-22,181.49830627441406,182.5912467394403,180.85641304120333,181.89731061299935,1349300
2021-10-25,180.10174560546875,182.0013904222192,179.52924736891094,181.72381070665324,1916500
2021-10-26,181.01255798339844,182.1402026357083,180.1017807985827,180.59620156441994,1664400
2021-10-27,179.19097900390625,182.50450457232648,178.52306430646954,182.04477468903048,2003300
2021-10-28,179.70274353027344,181.71515693403498,178.3495753898209,179.633348595413,2166500
2021-10-29,179.52923583984375,180.16244632618708,177.12648786972744,178.9914417201326,2592300
2021-11-01,181.975341796875,183.97040283349284,180.22316961062816,180.42267174357144,3105300
2021-11-02,185.8527069091797,186.25172443536508,180.54412066834522,182.59989411734892,3329300
2021-11-03,189.20960998535156,190.18111245894474,181.98402724868097,182.94686032009153,3775600
2021-11-04,186.4338836669922,189.48719446307658,183.64948319287674,189.3570872393253,2781300
2021-11-05,185.42770385742188,188.5937700677966,184.5255829207952,187.02374768593893,2300100
2021-11-08,183.34588623046875,186.008862180678,182.96422071773375,185.67923955863776,2532900
2021-11-09,183.6407928466797,185.3669435849945,182.56519138865957,183.04227321422204,2296300
2021-11-10,184.9419403076172,186.9283189403855,184.3520900056434,185.00265260056352,2360400
2021-11-11,183.5106964111328,185.696590456959,182.64327960961623,185.696590456959,2615700
2021-11-12,183.36322021484375,184.65567589464516,182.48713409105613,184.15257260792504,4614100
2021-11-15,181.41262817382812,184.4653335136942,181.1327313402084,184.2903963243254,3129200
2021-11-16,179.65452575683594,182.84717352175576,179.54956609017486,181.96373185136366,2942500
2021-11-17,180.03065490722656,181.3689440552304,178.08882097740627,179.4970876860263,3329300
2021-11-18,178.4561767578125,180.38925497309373,178.20250645553793,179.86444333699257,4261500
2021-11-19,180.2580108642578,180.3629704961748,178.14998261092174,179.54950665511717,3217100
2021-11-22,177.32778930664062,180.45047228377163,175.59588839113442,179.70697252344928,2835100
2021-11-23,178.90225219726562,179.7332138881443,176.050737197488,176.89044107676554,2149300
2021-11-24,178.4124298095703,179.55828383748897,177.52023272383815,178.70108220044995,1699800
2021-11-26,175.89328002929688,180.18805681984946,175.3947083658381,179.08594050047833,3197900
2021-11-29,177.97506713867188,179.16465871720342,176.33062818829976,177.10911002923828,2519900
2021-11-30,173.96022033691406,178.32496178572092,173.82900741925903,177.32780500706917,5400100
2021-12-01,175.63963317871094,179.873174854277,173.75027936839362,175.32474087699137,3057700
2021-12-02,175.96327209472656,177.6514488329426,174.3363307193989,175.57840223329478,2858200
2021-12-03,177.07415771484375,178.2637494934715,175.67463326462723,176.1469784389884,3591900
2021-12-06,182.6284637451172,185.25256168492848,180.16181862205778,180.5204485437432,3998600
2021-12-07,184.84146118164062,185.82112011975346,181.3776461054028,182.94335196876898,3309500
2021-12-08,186.77455139160156,187.10694141604623,184.06297806417504,186.21474434071482,2624400
2021-12-09,185.9348602294922,187.16817625557061,183.24952663084628,186.77456418993478,2699800
2021-12-10,184.46536254882812,187.57929038902694,183.69562277822467,186.57339138168717,2812200
2021-12-13,184.9027099609375,186.4771715871684,182.8121788798696,184.062992644663,2721300
2021-12-14,186.95823669433594,187.89415802253137,183.8880335517514,184.84146595024606,2602600
2021-12-15,191.77781677246094,191.99649159204185,186.4159059253444,187.18564556126177,3924500
2021-12-16,194.69058227539062,202.09053127747652,192.43385635829375,192.43385635829375,6027200
2021-12-17,194.62057495117188,196.0725788484338,191.83903785948172,194.7867699371881,6424000
2021-12-20,192.42514038085938,194.611889046435,191.28802840538913,194.40195636967206,2922200
2021-12-21,193.2386016845703,195.27665301304796,192.39889768336636,192.91496715773695,2987500
2021-12-22,193.77215576171875,194.09579026663363,190.47453530791537,192.43386675611768,2677700
2021-12-23,195.7489776611328,196.35252239745293,193.74592185855178,194.506906084249,1668800
2021-12-27,196.95602416992188,197.2096944210548,194.76927609322934,195.7664326823271,1763200
2021-12-28,197.4808807373047,198.53925950202787,196.85109612240606,196.9560557759381,1304500
2021-12-29,199.0816192626953,199.6151865122708,196.79865294524674,197.31472246702393,1389400
2021-12-30,198.0931854248047,200.78726133127876,197.8045330048052,199.08160007387676,1507400
2021-12-31,196.7811279296875,199.2040490398233,196.63243063116093,197.90948429937924,1668400
2022-01-03,198.2855987548828,198.53051350633007,194.20949656074154,195.60902086631415,2742800
2022-01-04,199.29150390625,200.1312211852257,196.15133632946018,197.4721275908471,2491700
2022-01-05,196.92984008789062,201.06716488475433,196.3875306821253,198.59176375857106,2806000
2022-01-06,196.95602416992188,198.259330828497,195.6614730456382,196.92978426074964,2198300
2022-01-07,198.81040954589844,199.5976469696319,195.53028698080792,195.53028698080792,2343000
2022-01-10,201.50450134277344,201.7406739235602,197.68206914403473,200.52484226225644,3191900
2022-01-11,203.26260375976562,203.37630557956757,199.5276344498053,201.59192508951247,2317900
2022-01-12,202.72032165527344,203.4638214602346,199.88630423190372,203.26264434178813,1885800
2022-01-13,201.92434692382812,204.00612226630278,201.46949953228338,202.97398345697917,2152900
2022-01-14,205.8692169189453,206.25408672613355,201.17208619678755,201.7843730051091,3012000
2022-01-18,204.5309600830078,205.35317964557748,202.6678461102427,204.25980540744837,3720400
2022-01-19,202.31797790527344,204.96831607213292,201.79315291611448,204.5047264486792,2061200
2022-01-20,200.2186737060547,204.4434731223837,200.13995396865263,204.4434731223837,2093700
2022-01-21,199.18653869628906,202.45791909719838,198.82790875657983,201.70567711610602,3534800
2022-01-24,197.7520294189453,200.42860727779163,192.41635807840984,198.97660316258325,4419100
2022-01-25,196.8423309326172,198.99409715246335,194.41942340339577,195.65273931246904,2769900
2022-01-26,194.6555938720703,198.49552361086253,193.41352235588266,193.8508720452524,2861600
2022-01-27,195.9326934814453,199.46647368769064,194.45444914959288,194.5331689035499,2744000
2022-01-28,200.4285888671875,200.43733105496304,194.4019114706552,195.97637281560338,2502100
2022-01-31,198.67921447753906,199.37897664329577,197.2622057683503,198.53925937501708,4504300
2022-02-01,200.02622985839844,200.48107723229217,197.2621902092955,198.67919880671772,2498200
2022-02-02,200.24490356445312,200.42859628935432,197.45462401965062,199.55389699275298,2397800
2022-02-03,195.96763610839844,200.30615074831343,195.71397917002238,200.0087561731545,3002400
2022-02-04,194.2794647216797,196.59741255973265,193.28230803987643,194.28820690993285,3162000
2022-02-07,195.52157592773438,196.59745256329177,192.9849527455311,194.26200652666475,3596400
2022-02-08,210.81126403808594,214.04766198048944,203.1139212206168,203.75244794387493,8394800
2022-02-09,207.46995544433594,210.83754016879683,205.83427181665076,210.83754016879683,5075200
2022-02-10,200.1487274169922,206.5515202222661,199.17781052824668,205.55436341870484,5035000
2022-02-11,199.60638427734375,202.46665482127997,199.56264664150814,199.88629446920962,3557700
2022-02-14,197.850830078125,200.19746985860917,194.8425273971381,199.91517309775136,3931500
2022-02-15,197.5596923828125,199.51817569740626,195.16010946513532,198.49482138754271,2474500
2022-02-16,196.4304962158203,198.5830646270765,195.00132421908057,197.1450754835438,2369000
2022-02-17,195.56591796875,196.98625926113786,193.5809697101435,195.38948081579892,2157000
2022-02-18,194.7631072998047,197.5949589920539,193.89854245317068,194.93954443499655,2795800
2022-02-22,195.32772827148438,196.6421964653936,193.46628741942433,194.754290714214,2835900
2022-02-23,194.9660186767578,197.39206642047313,194.63077868092216,196.4481068369532,2994800
2022-02-24,193.43984985351562,193.9956262748493,189.13471283786302,193.1398918522906,3746700
2022-02-25,200.28565979003906,201.26490132554966,195.81291737091058,196.28048181512565,3557100
2022-02-28,199.80047607421875,200.03867363337392,196.31579183879543,197.63909067209227,4738100
2022-03-01,198.6800994873047,200.9561617117728,197.3832655098215,198.74184643507934,4573500
2022-03-02,201.66189575195312,203.25867402230614,198.1860290284293,198.53008615043194,3387200
2022-03-03,205.2348175048828,206.67280648155824,202.91462934473364,203.68215178803388,3638400
2022-03-04,205.47299194335938,207.96961696714143,203.02929671082597,203.52332604419956,3764400
2022-03-07,206.752197265625,211.42785554183106,203.9909095659823,204.0438393621827,3713200
2022-03-08,203.87623596191406,208.97534614739655,203.39984086620547,206.31110085359745,2974900
2022-03-09,204.1938018798828,206.90214601449657,203.28512445689103,206.6374836022565,2640900
2022-03-10,200.21511840820312,203.27635090268132,199.4476093632835,202.60588431434977,3957200
2022-03-11,201.89126586914062,202.93225432741502,200.05629015805494,201.23843370055664,2667000
2022-03-14,202.20887756347656,205.06719425742202,201.95303226599933,203.85858570282366,2902700
2022-03-15,204.28201293945312,205.60531153437404,201.23842886339287,204.12322356948152,3178200
2022-03-16,204.37905883789062,205.12893343890087,201.538376729091,205.12893343890087,4220300
2022-03-17,208.07550048828125,208.7018678331284,203.98209680487582,204.42319639774837,3262300
2022-03-18,208.41957092285156,208.55189542463495,205.33187357584637,207.2374271692797,7617100
2022-03-21,208.48130798339844,212.0101045562146,207.07860111512312,209.14295734080147,2385200
2022-03-22,208.61361694335938,209.53992866703686,206.9109657238319,208.48129246624387,2212200
2022-03-23,206.59339904785156,211.18084558701105,206.46989170018443,209.33703905651348,2533100
2022-03-24,208.9665069580078,209.83107181136606,206.43459972202166,208.02256087367996,2349000
2022-03-25,210.6603240966797,211.27787425602884,208.38426218973328,208.96650338430842,1424500
2022-03-28,212.14244079589844,212.23066609962277,209.94575996155933,210.6868175134863,2045300
2022-03-29,213.08641052246094,214.03037022391055,210.50157306492355,213.1922835909097,2230600
2022-03-30,213.99508666992188,215.90062689178757,213.50987437171585,214.87728595346272,2593300
2022-03-31,213.3334197998047,216.56225868351663,213.20989898734686,215.41539701623597,3102800
2022-04-01,214.48025512695312,215.21248204393146,212.3717996763927,214.4008604333905,1883900
2022-04-04,216.02410888671875,217.41798520639455,214.06562563032668,214.23324562832377,3518800
2022-04-05,215.75064086914062,219.4470577852394,215.027244502645,215.027244502645,2180800
2022-04-06,220.488037109375,221.83781425454933,216.00647706982488,216.00647706982488,3869000
2022-04-07,221.9966278076172,222.9582217987207,219.6852699857336,219.84405939580523,2674400
2022-04-08,222.33184814453125,223.98155635569398,221.02618362470687,221.89956568659446,2745800
2022-04-11,221.31727600097656,228.00436001666932,220.68209159477064,223.72568915004464,2975200
2022-04-12,220.58509826660156,222.79942703666728,217.70031636258798,221.40555058280825,2261100
2022-04-13,223.64630126953125,224.05211880077172,220.3468850696718,221.55549359539225,2402800
2022-04-14,224.0962371826172,227.22804693187,223.76981433567505,224.43146371391333,2861800
